    INFO: 2026-02-18 13:20:48,867:               log.py:   20: Logging to C:\Users\hoang\NAPE\mdpdf.log
   DEBUG: 2026-02-18 13:20:52,572:      pdf_renderer.py:  470: printSegment:  | AWS is the ONLY hyperscaler with a
   DEBUG: 2026-02-18 13:20:52,574:      pdf_renderer.py:  470: printSegment: proven nuclear PPA track record (Talen deal). They have the largest data center pipeline (35+ GW). They
   DEBUG: 2026-02-18 13:20:52,576:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-02-18 13:20:52,579:      pdf_renderer.py:  470: printSegment: re already
   DEBUG: 2026-02-18 13:20:52,581:      pdf_renderer.py:  470: printSegment: proven to work with IPPs like ours. |
   DEBUG: 2026-02-18 13:20:52,583:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,584:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2026-02-18 13:20:52,585:      pdf_renderer.py:  470: printSegment: What if AWS says no?
   DEBUG: 2026-02-18 13:20:52,604:      pdf_renderer.py:  470: printSegment:  | We run a competitive bidding process with
   DEBUG: 2026-02-18 13:20:52,611:      pdf_renderer.py:  470: printSegment: Microsoft, Google, and Meta. Microsoft already did the TMI restart deal with Constellation. All hyperscalers need
   DEBUG: 2026-02-18 13:20:52,613:      pdf_renderer.py:  470: printSegment: 24/7 carbon-free power. |
   DEBUG: 2026-02-18 13:20:52,615:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,617:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2026-02-18 13:20:52,620:      pdf_renderer.py:  470: printSegment: What about FERC risk?
   DEBUG: 2026-02-18 13:20:52,631:      pdf_renderer.py:  470: printSegment:  | We structure as front-of-meter PPA (no FERC approval
   DEBUG: 2026-02-18 13:20:52,634:      pdf_renderer.py:  470: printSegment: needed). Behind-the-meter is a fallback for extra value. Talen
   DEBUG: 2026-02-18 13:20:52,635:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-02-18 13:20:52,637:      pdf_renderer.py:  470: printSegment: s deal survived FERC review. |
   DEBUG: 2026-02-18 13:20:52,639:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,640:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2026-02-18 13:20:52,642:      pdf_renderer.py:  470: printSegment: Why not just sell to
   DEBUG: 2026-02-18 13:20:52,644:      pdf_renderer.py:  470: printSegment: Exxon for quick cash?
   DEBUG: 2026-02-18 13:20:52,668:      pdf_renderer.py:  470: printSegment:  | A 25% premium = $555/share. But Talen shareholders who held got $389 vs the ~$75 they
   DEBUG: 2026-02-18 13:20:52,671:      pdf_renderer.py:  470: printSegment: would have gotten from an early sale. Option 3 delivers 2x the value with less risk. |
   DEBUG: 2026-02-18 13:20:52,673:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,674:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2026-02-18 13:20:52,676:      pdf_renderer.py:  470: printSegment: Is the $95/MWh PPA
   DEBUG: 2026-02-18 13:20:52,677:      pdf_renderer.py:  470: printSegment: realistic?
   DEBUG: 2026-02-18 13:20:52,689:      pdf_renderer.py:  470: printSegment:  | Yes. Talen got $85-100/MWh. Constellation-Microsoft TMI is similar. Nuclear is scarce, hyperscaler
   DEBUG: 2026-02-18 13:20:52,692:      pdf_renderer.py:  470: printSegment: demand is overwhelming. We have pricing power. |
   DEBUG: 2026-02-18 13:20:52,693:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,695:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2026-02-18 13:20:52,697:      pdf_renderer.py:  470: printSegment: What
   DEBUG: 2026-02-18 13:20:52,699:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-02-18 13:20:52,700:      pdf_renderer.py:  470: printSegment: s the execution timeline?
   DEBUG: 2026-02-18 13:20:52,723:      pdf_renderer.py:  470: printSegment:  | Month 0: Announce
   DEBUG: 2026-02-18 13:20:52,739:      pdf_renderer.py:  470: printSegment: negotiations. Months 1-3: Sign PPA. Months 3-12: Develop campus. Month 12-18: Sell/JV campus. Years 2-5:
   DEBUG: 2026-02-18 13:20:52,742:      pdf_renderer.py:  470: printSegment: Expansion phases. Years 3-7: DC acquisitions. |
   DEBUG: 2026-02-18 13:20:52,744:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,745:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2026-02-18 13:20:52,748:      pdf_renderer.py:  470: printSegment: How does this satisfy the dissident?
   DEBUG: 2026-02-18 13:20:52,766:      pdf_renderer.py:  470: printSegment:  | 65% FCF growth in Year 1
   DEBUG: 2026-02-18 13:20:52,771:      pdf_renderer.py:  470: printSegment: vs their 30% target. Clear strategic direction. Multiple expansion from 30x to 35-40x. We offer them a board seat to
   DEBUG: 2026-02-18 13:20:52,772:      pdf_renderer.py:  470: printSegment: participate. |
   DEBUG: 2026-02-18 13:20:52,774:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,775:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2026-02-18 13:20:52,777:      pdf_renderer.py:  470: printSegment: Who is Talen Energy and why do they matter?
   DEBUG: 2026-02-18 13:20:52,794:      pdf_renderer.py:  470: printSegment:  | Talen is a real PJM-focused IPP with 13,000 MW
   DEBUG: 2026-02-18 13:20:52,798:      pdf_renderer.py:  470: printSegment: including 2,500 MW nuclear — almost identical to our case company. Their AWS deal is the EXACT playbook we
   DEBUG: 2026-02-18 13:20:52,801:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-02-18 13:20:52,806:      pdf_renderer.py:  470: printSegment: re
   DEBUG: 2026-02-18 13:20:52,808:      pdf_renderer.py:  470: printSegment: recommending. Judge Darren Olagues is their Chief Development Officer. |
   DEBUG: 2026-02-18 13:20:52,809:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,811:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2026-02-18 13:20:52,813:      pdf_renderer.py:  470: printSegment: What if nuclear has a long outage?
   DEBUG: 2026-02-18 13:20:52,835:      pdf_renderer.py:  470: printSegment:  |
   DEBUG: 2026-02-18 13:20:52,852:      pdf_renderer.py:  470: printSegment: Nuclear CF is 92%. Our plant is a dual-unit with redundancy. PPA includes force majeure clauses. But even so, our
   DEBUG: 2026-02-18 13:20:52,854:      pdf_renderer.py:  470: printSegment: gas fleet can provide backup under the same co-location model. |
   DEBUG: 2026-02-18 13:20:52,856:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,857:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2026-02-18 13:20:52,859:      pdf_renderer.py:  470: printSegment: How do you finance the campus?
   DEBUG: 2026-02-18 13:20:52,869:      pdf_renderer.py:  470: printSegment:  | $260M cash
   DEBUG: 2026-02-18 13:20:52,872:      pdf_renderer.py:  470: printSegment: on hand + $150M project-level debt. AWS funds most of the construction. No equity dilution required. |
   DEBUG: 2026-02-18 13:20:52,875:      pdf_renderer.py:  470: printSegment: KEY NUMBERS TO MEMORIZE
   DEBUG: 2026-02-18 13:20:52,878:      pdf_renderer.py:  470: printSegment: | Metric | Current | After Option 3 (Year 1) | After Option 3 (Year 5) |
   DEBUG: 2026-02-18 13:20:52,880:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,882:      pdf_renderer.py:  470: printSegment: |--------|---------|------------------------|-------------------------|
   DEBUG: 2026-02-18 13:20:52,882:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,884:      pdf_renderer.py:  470: printSegment: | FCF/Share | $10.20 | $16.87 | $40+ |
   DEBUG: 2026-02-18 13:20:52,884:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,887:      pdf_renderer.py:  470: printSegment: | Market Cap | $20B
   DEBUG: 2026-02-18 13:20:52,888:      pdf_renderer.py:  470: printSegment: | $30-35B | $45-55B |
   DEBUG: 2026-02-18 13:20:52,888:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,890:      pdf_renderer.py:  470: printSegment: | Share Price | $444 | $667-778 | $1,000-1,200 |
   DEBUG: 2026-02-18 13:20:52,891:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,893:      pdf_renderer.py:  470: printSegment: | Nuclear Revenue | $637M | $1,150M |
   DEBUG: 2026-02-18 13:20:52,894:      pdf_renderer.py:  470: printSegment: $1,270M |
   DEBUG: 2026-02-18 13:20:52,895:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,896:      pdf_renderer.py:  470: printSegment: | EV/EBITDA | 30x | 32x | 35x |
   DEBUG: 2026-02-18 13:20:52,898:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,899:      pdf_renderer.py:  470: printSegment: | Credit Rating | BB | BB | BB+/BBB- |
   DEBUG: 2026-02-18 13:20:52,901:      pdf_renderer.py:  470: printSegment: TALEN ENERGY COMPARISON (KEY PROOF POINT)
   DEBUG: 2026-02-18 13:20:52,903:      pdf_renderer.py:  470: printSegment: | Metric | Talen Energy (Real) | Our Company (Case) |
   DEBUG: 2026-02-18 13:20:52,904:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,906:      pdf_renderer.py:  470: printSegment: |--------|--------------------|--------------------|
   DEBUG: 2026-02-18 13:20:52,907:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,909:      pdf_renderer.py:  470: printSegment: | Type | Pure-play
   DEBUG: 2026-02-18 13:20:52,910:      pdf_renderer.py:  470: printSegment: IPP | Pure-play IPP |
   DEBUG: 2026-02-18 13:20:52,911:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,913:      pdf_renderer.py:  470: printSegment: | Market | PJM | PJM |
   DEBUG: 2026-02-18 13:20:52,914:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,915:      pdf_renderer.py:  470: printSegment: | Total Capacity | 13,100 MW | 13,000 MW |
   DEBUG: 2026-02-18 13:20:52,916:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,920:      pdf_renderer.py:  470: printSegment: | Nuclear Capacity | 2,500
   DEBUG: 2026-02-18 13:20:52,921:      pdf_renderer.py:  470: printSegment: MW (Susquehanna) | 2,200 MW |
   DEBUG: 2026-02-18 13:20:52,922:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,924:      pdf_renderer.py:  470: printSegment: | Fuel Mix | Nuclear, gas, coal | Nuclear, gas, coal |
   DEBUG: 2026-02-18 13:20:52,925:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,927:      pdf_renderer.py:  470: printSegment: | Pre-Deal Market Cap | ~$3B |
   DEBUG: 2026-02-18 13:20:52,928:      pdf_renderer.py:  470: printSegment: $20B |
   DEBUG: 2026-02-18 13:20:52,929:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,931:      pdf_renderer.py:  470: printSegment: | Post-Deal Market Cap | $17.6B (6x) | $45-55B (2-3x) projected |
   DEBUG: 2026-02-18 13:20:52,932:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,935:      pdf_renderer.py:  470: printSegment: | Strategy | AWS JV + PPA + DC
   DEBUG: 2026-02-18 13:20:52,936:      pdf_renderer.py:  470: printSegment: acquisitions | Same |
   DEBUG: 2026-02-18 13:20:52,939:      pdf_renderer.py:  470: printSegment: Speaker Script prepared for the 2026 SMU/NAPE Energy Innovation Case Competition — Final Round
   DEBUG: 2026-02-18 13:20:52,941:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-18 13:20:52,952:      pdf_renderer.py:  470: printSegment: Speakers: Anh
   DEBUG: 2026-02-18 13:20:52,954:      pdf_renderer.py:  470: printSegment: Bui (Slides 1-3, 15-16) | Minh Nguyen (Slides 4-6, 10-11) | Cuong Nguyen (Slides 7-9, 12-14)
   DEBUG: 2026-02-18 13:20:52,955:      pdf_renderer.py:   53: 0, [1, 'CASE TWIST — DETAILED SPEAKER SCRIPT', 1, 68.0]
   DEBUG: 2026-02-18 13:20:52,955:      pdf_renderer.py:   53: 1, [2, 'Strategic Response to Dissident Investor Threat', 1, 106.0]
   DEBUG: 2026-02-18 13:20:52,955:      pdf_renderer.py:   53: 2, [3, 'SMU/NAPE Energy Innovation Case Competition — Final Round', 1, 139.20000000000002]
   DEBUG: 2026-02-18 13:20:52,955:      pdf_renderer.py:   53: 3, [3, 'Team: Anh Bui, Minh Nguyen, Cuong Nguyen', 1, 168.00000000000003]
   DEBUG: 2026-02-18 13:20:52,955:      pdf_renderer.py:   53: 4, [2, 'SLIDE 1 — TITLE SLIDE', 1, 305.20000000000005]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 5, [2, 'SLIDE 2 — THE TWIST: DISSIDENT INVESTOR THREAT', 1, 548.8]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 6, [2, 'SLIDE 3 — THE THREE STRATEGIC OPTIONS', 2, 332.8]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 7, [2, 'SLIDE 4 — REAL-WORLD PRECEDENT: TALEN ENERGY', 2, 612.4]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 8, [2, 'SLIDE 5 — OPTION 1: ACQUIRE A DATA CENTER COMPANY', 3, 440.8]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 9, [2, 'SLIDE 6 — OPTION 2: SELL TO SHELL OR EXXONMOBIL', 4, 314.8]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 10, [2, 'SLIDE 7 — OPTION 3: JV WITH AMAZON WEB SERVICES', 5, 158.8]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 11, [2, 'SLIDE 8 — OPTION 3 FINANCIAL IMPACT', 6, 134.8]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 12, [2, 'SLIDE 9 — PHASE 4: DATA CENTER ACQUISITION STRATEGY', 7, 70.0]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 13, [2, 'SLIDE 10 — COMPARATIVE ANALYSIS: ALL THREE OPTIONS', 7, 571.5999999999999]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 14, [2, 'SLIDE 11 — ESG ', 8, 512.8]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 15, [2, 'SLIDE 12 — RISK ASSESSMENT ', 9, 572.8]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 16, [2, 'SLIDE 13 — NUCLEAR REGULATORY ', 10, 500.79999999999995]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 17, [2, 'SLIDE 14 — RISK ASSESSMENT ', 11, 416.8]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 18, [2, 'SLIDE 15 — RECOMMENDATION: OPTION 3', 12, 314.8]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 19, [2, 'SLIDE 16 — CLOSING SUMMARY', 13, 116.80000000000001]
   DEBUG: 2026-02-18 13:20:52,956:      pdf_renderer.py:   53: 20, [2, 'APPENDIX: Q', 13, 390.40000000000003]
   DEBUG: 2026-02-18 13:20:52,957:      pdf_renderer.py:   53: 21, [2, 'KEY NUMBERS TO MEMORIZE', 13, 688.0]
   DEBUG: 2026-02-18 13:20:52,957:      pdf_renderer.py:   53: 22, [2, 'TALEN ENERGY COMPARISON (KEY PROOF POINT)', 14, 146.8]
